listing_id,fr_num_reviews,fr_first_review_date,fr_last_review_date,fr_num_different_places,lr_num_reviews,lr_first_review_date,lr_last_review_date,lr_num_different_places,avg_reviewer_num_reviews,avg_reviewer_num_places
9412796,1,2015-11-22,2015-11-22,1,1,2015-12-09,2015-12-09,1,1.33333333333333,1.33333333333333
9412891,3,2015-09-28,2015-11-23,3,3,2015-09-28,2015-11-23,3,3,3
9413142,2,2015-11-20,2015-11-29,2,2,2015-11-20,2015-11-29,2,2,2
9413162,1,2015-11-28,2015-11-28,1,1,2015-11-28,2015-11-28,1,1,1
9413287,1,2015-12-01,2015-12-01,1,1,2015-12-01,2015-12-01,1,1,1
9413603,2,2015-12-12,2015-12-22,2,2,2015-12-12,2015-12-22,2,2,2
9413642,1,2015-11-16,2015-11-16,1,1,2015-11-16,2015-11-16,1,1,1
9413779,1,2015-12-16,2015-12-16,1,1,2015-12-22,2015-12-22,1,1,1
9413794,1,2015-12-16,2015-12-16,1,1,2015-12-20,2015-12-20,1,1,1
9413809,2,2015-10-27,2015-12-03,2,2,2015-10-27,2015-12-03,2,2,2
9413912,1,2015-12-06,2015-12-06,1,1,2015-12-06,2015-12-06,1,1,1
9414317,2,2015-11-23,2015-12-13,2,1,2015-12-20,2015-12-20,1,1.75,1.75
9414324,4,2015-10-01,2015-11-25,3,1,2015-12-28,2015-12-28,1,2.33333333333333,2
9414496,1,2015-11-27,2015-11-27,1,1,2015-11-27,2015-11-27,1,1,1
9414929,2,2015-11-19,2015-11-21,2,1,2015-12-20,2015-12-20,1,1.75,1.75
9415000,1,2015-12-05,2015-12-05,1,1,2015-12-13,2015-12-13,1,1,1
9415026,1,2015-12-14,2015-12-14,1,1,2015-12-14,2015-12-14,1,1,1
9415087,2,2015-11-28,2015-12-19,1,1,2015-12-30,2015-12-30,1,1.5,1.25
9415173,1,2015-12-17,2015-12-17,1,1,2015-12-27,2015-12-27,1,2,1.66666666666667
9415290,1,2015-12-04,2015-12-04,1,1,2015-12-25,2015-12-25,1,1.2,1.2
9415349,3,2015-06-23,2015-11-30,3,3,2015-06-23,2015-11-30,3,3,3
9415426,1,2015-12-13,2015-12-13,1,1,2015-12-13,2015-12-13,1,1,1
9415577,1,2015-12-13,2015-12-13,1,1,2015-12-13,2015-12-13,1,1,1
9415685,5,2015-05-25,2015-12-31,4,5,2015-05-25,2015-12-31,4,5,4
9416007,2,2015-12-09,2015-12-12,2,2,2015-12-09,2015-12-12,2,2,2
9416198,1,2015-12-11,2015-12-11,1,1,2015-12-29,2015-12-29,1,1.2,1.2
9416241,2,2013-10-16,2015-12-14,2,2,2013-10-16,2015-12-14,2,2,2
